genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
Lin_et_al_HG_Reticulum-7.concoct.213.contigs.fa,2015_1,0.050000000000000044,average,fastANI,2015
Lin_et_al_HG_Rumen-10.concoct.006.contigs.fa,2015_1,0.050000000000000044,average,fastANI,2015
Lin_et_al_HG_Rumen-7.concoct.009.contigs.fa,2015_1,0.050000000000000044,average,fastANI,2015
Stewart_et_al_GCA_902762005.1_RUG10719.fna,2015_1,0.050000000000000044,average,fastANI,2015
Stewart_et_al_GCA_902781575.1_RUG12677.fna,2015_1,0.050000000000000044,average,fastANI,2015
Stewart_et_al_GCA_902804085.1_RUG14934.fna,2015_1,0.050000000000000044,average,fastANI,2015
Xie_et_al_GCA_017464125.1_ASM1746412v1.fna,2015_1,0.050000000000000044,average,fastANI,2015
Xie_et_al_GCA_017483765.1_ASM1748376v1.fna,2016_0,0.050000000000000044,average,fastANI,2016
Xie_et_al_GCA_017417385.1_ASM1741738v1.fna,2017_0,0.050000000000000044,average,fastANI,2017
Xie_et_al_GCA_017503125.1_ASM1750312v1.fna,2018_0,0.050000000000000044,average,fastANI,2018
Stewart_et_al_GCA_902760125.1_RUG10529.fna,2019_1,0.050000000000000044,average,fastANI,2019
Xie_et_al_GCA_017941105.1_ASM1794110v1.fna,2019_1,0.050000000000000044,average,fastANI,2019
Xie_et_al_GCA_017634715.1_ASM1763471v1.fna,2020_0,0.050000000000000044,average,fastANI,2020
Xie_et_al_GCA_017634795.1_ASM1763479v1.fna,2021_0,0.050000000000000044,average,fastANI,2021
Xie_et_al_GCA_017941265.1_ASM1794126v1.fna,2022_0,0.050000000000000044,average,fastANI,2022
Lin_et_al_HG_Reticulum-10.concoct.096.contigs.fa,2023_1,0.050000000000000044,average,fastANI,2023
Stewart_et_al_GCA_902779535.1_RUG12482.fna,2023_1,0.050000000000000044,average,fastANI,2023
Stewart_et_al_GCA_902801285.1_RUG14661.fna,2023_1,0.050000000000000044,average,fastANI,2023
Xie_et_al_GCA_017470885.1_ASM1747088v1.fna,2023_1,0.050000000000000044,average,fastANI,2023
Xie_et_al_GCA_017476475.1_ASM1747647v1.fna,2023_1,0.050000000000000044,average,fastANI,2023
Xie_et_al_GCA_017939985.1_ASM1793998v1.fna,2023_1,0.050000000000000044,average,fastANI,2023
Lin_et_al_HF_Rumen-2.concoct.052.contigs.fa,2024_1,0.050000000000000044,average,fastANI,2024
Lin_et_al_HF_Rumen-4.concoct.002_sub.contigs.fa,2024_1,0.050000000000000044,average,fastANI,2024
Wilkinson_et_al_ERZ1461607_contig.fa,2025_0,0.050000000000000044,average,fastANI,2025
Xie_et_al_GCA_017963285.1_ASM1796328v1.fna,2026_1,0.050000000000000044,average,fastANI,2026
Xie_et_al_GCA_017964825.1_ASM1796482v1.fna,2026_1,0.050000000000000044,average,fastANI,2026
Xie_et_al_GCA_017961925.1_ASM1796192v1.fna,2026_2,0.050000000000000044,average,fastANI,2026
Xie_et_al_GCA_017650685.1_ASM1765068v1.fna,2026_3,0.050000000000000044,average,fastANI,2026
Xie_et_al_GCA_017632635.1_ASM1763263v1.fna,2027_1,0.050000000000000044,average,fastANI,2027
Xie_et_al_GCA_017648665.1_ASM1764866v1.fna,2027_1,0.050000000000000044,average,fastANI,2027
Xie_et_al_GCA_017958005.1_ASM1795800v1.fna,2027_1,0.050000000000000044,average,fastANI,2027
Xie_et_al_GCA_017965125.1_ASM1796512v1.fna,2027_1,0.050000000000000044,average,fastANI,2027
Xie_et_al_GCA_017474625.1_ASM1747462v1.fna,2028_1,0.050000000000000044,average,fastANI,2028
Xie_et_al_GCA_017508005.1_ASM1750800v1.fna,2028_1,0.050000000000000044,average,fastANI,2028
Xie_et_al_GCA_017531565.1_ASM1753156v1.fna,2028_1,0.050000000000000044,average,fastANI,2028
Xie_et_al_GCA_017542835.1_ASM1754283v1.fna,2028_1,0.050000000000000044,average,fastANI,2028
Xie_et_al_GCA_017388025.1_ASM1738802v1.fna,2028_2,0.050000000000000044,average,fastANI,2028
Xie_et_al_GCA_017388685.1_ASM1738868v1.fna,2028_2,0.050000000000000044,average,fastANI,2028
Xie_et_al_GCA_017401065.1_ASM1740106v1.fna,2028_2,0.050000000000000044,average,fastANI,2028
Xie_et_al_GCA_017403745.1_ASM1740374v1.fna,2028_2,0.050000000000000044,average,fastANI,2028
Xie_et_al_GCA_017412305.1_ASM1741230v1.fna,2028_2,0.050000000000000044,average,fastANI,2028
Xie_et_al_GCA_017430265.1_ASM1743026v1.fna,2028_2,0.050000000000000044,average,fastANI,2028
Xie_et_al_GCA_017445775.1_ASM1744577v1.fna,2028_2,0.050000000000000044,average,fastANI,2028
Xie_et_al_GCA_017448925.1_ASM1744892v1.fna,2028_2,0.050000000000000044,average,fastANI,2028
Xie_et_al_GCA_017937025.1_ASM1793702v1.fna,2028_2,0.050000000000000044,average,fastANI,2028
Lin_et_al_HG_Cecum-11.metabat2.041.contigs.fa,2029_1,0.050000000000000044,average,fastANI,2029
Lin_et_al_HG_Colon-12.concoct.012.contigs.fa,2029_1,0.050000000000000044,average,fastANI,2029
Lin_et_al_HG_Rectum-11.concoct.076.contigs.fa,2029_1,0.050000000000000044,average,fastANI,2029
Xie_et_al_GCA_017390085.1_ASM1739008v1.fna,2029_1,0.050000000000000044,average,fastANI,2029
Lin_et_al_HF_Cecum-5.metabat2.042.contigs.fa,2030_1,0.050000000000000044,average,fastANI,2030
Lin_et_al_HF_Colon-5.maxbin.016.contigs.fa,2030_1,0.050000000000000044,average,fastANI,2030
Lin_et_al_HF_Rectum-5.metabat2.014_sub.contigs.fa,2030_1,0.050000000000000044,average,fastANI,2030
Lin_et_al_HG_Cecum-10.metabat2.110.contigs.fa,2030_1,0.050000000000000044,average,fastANI,2030
Lin_et_al_HG_Rectum-10.maxbin.068.contigs.fa,2030_1,0.050000000000000044,average,fastANI,2030
Lin_et_al_HG_Colon-10.maxbin.090_sub.contigs.fa,2030_2,0.050000000000000044,average,fastANI,2030
Lin_et_al_HF_Rectum-1.concoct.156_sub.contigs.fa,2031_0,0.050000000000000044,average,fastANI,2031
Xie_et_al_GCA_017539645.1_ASM1753964v1.fna,2032_1,0.050000000000000044,average,fastANI,2032
Xie_et_al_GCA_017961425.1_ASM1796142v1.fna,2032_2,0.050000000000000044,average,fastANI,2032
ruminal_MAG_482.fa,2033_0,0.050000000000000044,average,fastANI,2033
ruminal_MAG_496.fa,2034_0,0.050000000000000044,average,fastANI,2034
Xie_et_al_GCA_017464745.1_ASM1746474v1.fna,2035_0,0.050000000000000044,average,fastANI,2035
Xie_et_al_GCA_017936385.1_ASM1793638v1.fna,2036_0,0.050000000000000044,average,fastANI,2036
Xie_et_al_GCA_017628195.1_ASM1762819v1.fna,2037_1,0.050000000000000044,average,fastANI,2037
Xie_et_al_GCA_017629425.1_ASM1762942v1.fna,2037_1,0.050000000000000044,average,fastANI,2037
Xie_et_al_GCA_017646385.1_ASM1764638v1.fna,2037_1,0.050000000000000044,average,fastANI,2037
Xie_et_al_GCA_017558805.1_ASM1755880v1.fna,2037_2,0.050000000000000044,average,fastANI,2037
Lin_et_al_HF_Cecum-5.concoct.199_sub.contigs.fa,2038_1,0.050000000000000044,average,fastANI,2038
Lin_et_al_HF_Cecum-6.concoct.144.contigs.fa,2038_1,0.050000000000000044,average,fastANI,2038
Lin_et_al_HF_Rectum-6.concoct.012.contigs.fa,2038_1,0.050000000000000044,average,fastANI,2038
Lin_et_al_HF_Colon-5.concoct.170.contigs.fa,2038_2,0.050000000000000044,average,fastANI,2038
Xie_et_al_GCA_017503475.1_ASM1750347v1.fna,2039_1,0.050000000000000044,average,fastANI,2039
Xie_et_al_GCA_017504705.1_ASM1750470v1.fna,2039_1,0.050000000000000044,average,fastANI,2039
Lin_et_al_HF_Cecum-1.metabat2.019.contigs.fa,2040_1,0.050000000000000044,average,fastANI,2040
Lin_et_al_HF_Cecum-3.maxbin.064.contigs.fa,2040_1,0.050000000000000044,average,fastANI,2040
Lin_et_al_HF_Cecum-5.concoct.133.contigs.fa,2040_1,0.050000000000000044,average,fastANI,2040
Lin_et_al_HF_Colon-1.metabat2.052.contigs.fa,2040_1,0.050000000000000044,average,fastANI,2040
Lin_et_al_HF_Colon-3.metabat2.023.contigs.fa,2040_1,0.050000000000000044,average,fastANI,2040
Lin_et_al_HF_Colon-5.metabat2.088.contigs.fa,2040_1,0.050000000000000044,average,fastANI,2040
Lin_et_al_HF_Rectum-1.metabat2.067.contigs.fa,2040_1,0.050000000000000044,average,fastANI,2040
Lin_et_al_HF_Rectum-3.metabat2.011.contigs.fa,2040_1,0.050000000000000044,average,fastANI,2040
Lin_et_al_HG_Cecum-12.concoct.050.contigs.fa,2040_1,0.050000000000000044,average,fastANI,2040
Lin_et_al_HG_Colon-11.concoct.062.contigs.fa,2040_1,0.050000000000000044,average,fastANI,2040
Lin_et_al_HG_Rectum-12.concoct.082.contigs.fa,2040_1,0.050000000000000044,average,fastANI,2040
Xie_et_al_GCA_017628675.1_ASM1762867v1.fna,2040_1,0.050000000000000044,average,fastANI,2040
Xie_et_al_GCA_017936605.1_ASM1793660v1.fna,2040_2,0.050000000000000044,average,fastANI,2040
Xie_et_al_GCA_017556075.1_ASM1755607v1.fna,2041_0,0.050000000000000044,average,fastANI,2041
Xie_et_al_GCA_017648105.1_ASM1764810v1.fna,2042_0,0.050000000000000044,average,fastANI,2042
Xie_et_al_GCA_017466345.1_ASM1746634v1.fna,2043_0,0.050000000000000044,average,fastANI,2043
Xie_et_al_GCA_017390585.1_ASM1739058v1.fna,2044_1,0.050000000000000044,average,fastANI,2044
Xie_et_al_GCA_017646645.1_ASM1764664v1.fna,2044_1,0.050000000000000044,average,fastANI,2044
Xie_et_al_GCA_017630115.1_ASM1763011v1.fna,2045_0,0.050000000000000044,average,fastANI,2045
Xie_et_al_GCA_017628305.1_ASM1762830v1.fna,2046_0,0.050000000000000044,average,fastANI,2046
Xie_et_al_GCA_017503805.1_ASM1750380v1.fna,2047_0,0.050000000000000044,average,fastANI,2047
Lin_et_al_HF_Cecum-2.concoct.022.contigs.fa,2048_1,0.050000000000000044,average,fastANI,2048
Lin_et_al_HF_Cecum-3.metabat2.115.contigs.fa,2048_1,0.050000000000000044,average,fastANI,2048
Lin_et_al_HF_Cecum-5.concoct.128_sub.contigs.fa,2048_1,0.050000000000000044,average,fastANI,2048
Lin_et_al_HF_Colon-2.concoct.205.contigs.fa,2048_1,0.050000000000000044,average,fastANI,2048
Lin_et_al_HF_Colon-3.concoct.009_sub.contigs.fa,2048_1,0.050000000000000044,average,fastANI,2048
Lin_et_al_HF_Colon-5.concoct.221_sub.contigs.fa,2048_1,0.050000000000000044,average,fastANI,2048
Lin_et_al_HF_Rectum-3.concoct.076_sub.contigs.fa,2048_1,0.050000000000000044,average,fastANI,2048
Xie_et_al_GCA_017380875.1_ASM1738087v1.fna,2048_2,0.050000000000000044,average,fastANI,2048
Xie_et_al_GCA_017382475.1_ASM1738247v1.fna,2048_2,0.050000000000000044,average,fastANI,2048
Xie_et_al_GCA_017386945.1_ASM1738694v1.fna,2048_2,0.050000000000000044,average,fastANI,2048
Xie_et_al_GCA_017423915.1_ASM1742391v1.fna,2048_2,0.050000000000000044,average,fastANI,2048
Xie_et_al_GCA_017462005.1_ASM1746200v1.fna,2049_0,0.050000000000000044,average,fastANI,2049
fecal_MAG_172.fa,2050_1,0.050000000000000044,average,fastANI,2050
fecal_MAG_81.fa,2050_1,0.050000000000000044,average,fastANI,2050
Xie_et_al_GCA_017383585.1_ASM1738358v1.fna,2050_2,0.050000000000000044,average,fastANI,2050
Xie_et_al_GCA_017936005.1_ASM1793600v1.fna,2050_2,0.050000000000000044,average,fastANI,2050
Xie_et_al_GCA_017503465.1_ASM1750346v1.fna,2051_1,0.050000000000000044,average,fastANI,2051
Xie_et_al_GCA_017507845.1_ASM1750784v1.fna,2051_1,0.050000000000000044,average,fastANI,2051
Xie_et_al_GCA_017531875.1_ASM1753187v1.fna,2051_1,0.050000000000000044,average,fastANI,2051
Xie_et_al_GCA_017536465.1_ASM1753646v1.fna,2051_1,0.050000000000000044,average,fastANI,2051
Xie_et_al_GCA_017396085.1_ASM1739608v1.fna,2051_2,0.050000000000000044,average,fastANI,2051
Xie_et_al_GCA_017408795.1_ASM1740879v1.fna,2051_2,0.050000000000000044,average,fastANI,2051
Xie_et_al_GCA_017505335.1_ASM1750533v1.fna,2051_2,0.050000000000000044,average,fastANI,2051
Xie_et_al_GCA_017517565.1_ASM1751756v1.fna,2051_2,0.050000000000000044,average,fastANI,2051
Xie_et_al_GCA_017547065.1_ASM1754706v1.fna,2052_0,0.050000000000000044,average,fastANI,2052
Lin_et_al_HF_Colon-1.concoct.175_sub.contigs.fa,2053_1,0.050000000000000044,average,fastANI,2053
Lin_et_al_HF_Colon-6.concoct.180_sub.contigs.fa,2053_1,0.050000000000000044,average,fastANI,2053
Xie_et_al_GCA_017377995.1_ASM1737799v1.fna,2053_1,0.050000000000000044,average,fastANI,2053
Xie_et_al_GCA_017378925.1_ASM1737892v1.fna,2053_1,0.050000000000000044,average,fastANI,2053
Xie_et_al_GCA_017380655.1_ASM1738065v1.fna,2053_1,0.050000000000000044,average,fastANI,2053
Xie_et_al_GCA_017381755.1_ASM1738175v1.fna,2053_1,0.050000000000000044,average,fastANI,2053
Xie_et_al_GCA_017384085.1_ASM1738408v1.fna,2053_1,0.050000000000000044,average,fastANI,2053
Xie_et_al_GCA_017387045.1_ASM1738704v1.fna,2053_1,0.050000000000000044,average,fastANI,2053
Xie_et_al_GCA_017390865.1_ASM1739086v1.fna,2053_1,0.050000000000000044,average,fastANI,2053
Xie_et_al_GCA_017423865.1_ASM1742386v1.fna,2053_1,0.050000000000000044,average,fastANI,2053
Xie_et_al_GCA_017436185.1_ASM1743618v1.fna,2053_2,0.050000000000000044,average,fastANI,2053
Lin_et_al_HF_Cecum-6.concoct.221.contigs.fa,2054_1,0.050000000000000044,average,fastANI,2054
Lin_et_al_HF_Rectum-6.concoct.041.contigs.fa,2054_1,0.050000000000000044,average,fastANI,2054
Xie_et_al_GCA_017379275.1_ASM1737927v1.fna,2054_2,0.050000000000000044,average,fastANI,2054
Xie_et_al_GCA_017387215.1_ASM1738721v1.fna,2054_2,0.050000000000000044,average,fastANI,2054
Lin_et_al_HG_Cecum-7.concoct.259.contigs.fa,2054_3,0.050000000000000044,average,fastANI,2054
Lin_et_al_HG_Colon-7.concoct.259.contigs.fa,2054_3,0.050000000000000044,average,fastANI,2054
Lin_et_al_HG_Rectum-7.concoct.065.contigs.fa,2054_3,0.050000000000000044,average,fastANI,2054
Xie_et_al_GCA_017381115.1_ASM1738111v1.fna,2054_4,0.050000000000000044,average,fastANI,2054
Xie_et_al_GCA_017383745.1_ASM1738374v1.fna,2054_4,0.050000000000000044,average,fastANI,2054
Xie_et_al_GCA_017390405.1_ASM1739040v1.fna,2054_4,0.050000000000000044,average,fastANI,2054
Xie_et_al_GCA_017391825.1_ASM1739182v1.fna,2054_4,0.050000000000000044,average,fastANI,2054
Lin_et_al_HG_Cecum-9.concoct.209.contigs.fa,2054_5,0.050000000000000044,average,fastANI,2054
Lin_et_al_HG_Rectum-9.concoct.226.contigs.fa,2054_5,0.050000000000000044,average,fastANI,2054
Lin_et_al_HG_Cecum-8.concoct.149.contigs.fa,2054_6,0.050000000000000044,average,fastANI,2054
Xie_et_al_GCA_017409425.1_ASM1740942v1.fna,2055_1,0.050000000000000044,average,fastANI,2055
Xie_et_al_GCA_017472425.1_ASM1747242v1.fna,2055_1,0.050000000000000044,average,fastANI,2055
Xie_et_al_GCA_017516905.1_ASM1751690v1.fna,2055_1,0.050000000000000044,average,fastANI,2055
Xie_et_al_GCA_017520965.1_ASM1752096v1.fna,2055_1,0.050000000000000044,average,fastANI,2055
Xie_et_al_GCA_017624955.1_ASM1762495v1.fna,2055_1,0.050000000000000044,average,fastANI,2055
Xie_et_al_GCA_017398045.1_ASM1739804v1.fna,2056_1,0.050000000000000044,average,fastANI,2056
Xie_et_al_GCA_017472445.1_ASM1747244v1.fna,2056_1,0.050000000000000044,average,fastANI,2056
Xie_et_al_GCA_017547175.1_ASM1754717v1.fna,2057_0,0.050000000000000044,average,fastANI,2057
Xie_et_al_GCA_017555975.1_ASM1755597v1.fna,2058_0,0.050000000000000044,average,fastANI,2058
Xie_et_al_GCA_017555105.1_ASM1755510v1.fna,2059_0,0.050000000000000044,average,fastANI,2059
Xie_et_al_GCA_017437045.1_ASM1743704v1.fna,2060_1,0.050000000000000044,average,fastANI,2060
Xie_et_al_GCA_017506095.1_ASM1750609v1.fna,2060_1,0.050000000000000044,average,fastANI,2060
Xie_et_al_GCA_017507635.1_ASM1750763v1.fna,2060_1,0.050000000000000044,average,fastANI,2060
Xie_et_al_GCA_017531965.1_ASM1753196v1.fna,2060_1,0.050000000000000044,average,fastANI,2060
fecal_MAG_176.fa,2060_2,0.050000000000000044,average,fastANI,2060
Xie_et_al_GCA_017396885.1_ASM1739688v1.fna,2061_1,0.050000000000000044,average,fastANI,2061
Xie_et_al_GCA_017407245.1_ASM1740724v1.fna,2061_1,0.050000000000000044,average,fastANI,2061
Xie_et_al_GCA_017455965.1_ASM1745596v1.fna,2061_1,0.050000000000000044,average,fastANI,2061
Xie_et_al_GCA_017461165.1_ASM1746116v1.fna,2061_1,0.050000000000000044,average,fastANI,2061
Xie_et_al_GCA_017472045.1_ASM1747204v1.fna,2061_1,0.050000000000000044,average,fastANI,2061
Xie_et_al_GCA_017623115.1_ASM1762311v1.fna,2061_1,0.050000000000000044,average,fastANI,2061
Xie_et_al_GCA_017628635.1_ASM1762863v1.fna,2062_0,0.050000000000000044,average,fastANI,2062
Lin_et_al_HF_Cecum-4.concoct.185.contigs.fa,2063_1,0.050000000000000044,average,fastANI,2063
Lin_et_al_HF_Colon-4.concoct.108.contigs.fa,2063_1,0.050000000000000044,average,fastANI,2063
Lin_et_al_HF_Rectum-4.concoct.131.contigs.fa,2063_1,0.050000000000000044,average,fastANI,2063
Xie_et_al_GCA_017463835.1_ASM1746383v1.fna,2064_0,0.050000000000000044,average,fastANI,2064
Xie_et_al_GCA_017936685.1_ASM1793668v1.fna,2065_0,0.050000000000000044,average,fastANI,2065
Xie_et_al_GCA_017937125.1_ASM1793712v1.fna,2066_0,0.050000000000000044,average,fastANI,2066
Xie_et_al_GCA_017473675.1_ASM1747367v1.fna,2067_1,0.050000000000000044,average,fastANI,2067
Xie_et_al_GCA_017476025.1_ASM1747602v1.fna,2067_1,0.050000000000000044,average,fastANI,2067
Xie_et_al_GCA_017937585.1_ASM1793758v1.fna,2068_0,0.050000000000000044,average,fastANI,2068
Xie_et_al_GCA_017935625.1_ASM1793562v1.fna,2069_0,0.050000000000000044,average,fastANI,2069
Xie_et_al_GCA_017546345.1_ASM1754634v1.fna,2070_0,0.050000000000000044,average,fastANI,2070
Xie_et_al_GCA_017628495.1_ASM1762849v1.fna,2071_0,0.050000000000000044,average,fastANI,2071
Xie_et_al_GCA_017629145.1_ASM1762914v1.fna,2072_0,0.050000000000000044,average,fastANI,2072
Xie_et_al_GCA_017646625.1_ASM1764662v1.fna,2073_0,0.050000000000000044,average,fastANI,2073
Xie_et_al_GCA_017504265.1_ASM1750426v1.fna,2074_0,0.050000000000000044,average,fastANI,2074
Lin_et_al_HF_Cecum-4.metabat2.095.contigs.fa,2075_1,0.050000000000000044,average,fastANI,2075
Lin_et_al_HF_Colon-4.concoct.175_sub.contigs.fa,2075_1,0.050000000000000044,average,fastANI,2075
Lin_et_al_HF_Rectum-4.metabat2.050_sub.contigs.fa,2075_1,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017382095.1_ASM1738209v1.fna,2075_1,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017398855.1_ASM1739885v1.fna,2075_1,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017410485.1_ASM1741048v1.fna,2075_1,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017477825.1_ASM1747782v1.fna,2075_1,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017503365.1_ASM1750336v1.fna,2075_1,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017513225.1_ASM1751322v1.fna,2075_1,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017513845.1_ASM1751384v1.fna,2075_1,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017517895.1_ASM1751789v1.fna,2075_1,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017648205.1_ASM1764820v1.fna,2075_1,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017465575.1_ASM1746557v1.fna,2075_2,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017936525.1_ASM1793652v1.fna,2075_2,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017628735.1_ASM1762873v1.fna,2075_3,0.050000000000000044,average,fastANI,2075
Xie_et_al_GCA_017536555.1_ASM1753655v1.fna,2076_0,0.050000000000000044,average,fastANI,2076
Xie_et_al_GCA_017416915.1_ASM1741691v1.fna,2077_0,0.050000000000000044,average,fastANI,2077
Xie_et_al_GCA_017398185.1_ASM1739818v1.fna,2078_1,0.050000000000000044,average,fastANI,2078
Xie_et_al_GCA_017398735.1_ASM1739873v1.fna,2078_1,0.050000000000000044,average,fastANI,2078
Xie_et_al_GCA_017517705.1_ASM1751770v1.fna,2078_1,0.050000000000000044,average,fastANI,2078
Xie_et_al_GCA_017501625.1_ASM1750162v1.fna,2078_2,0.050000000000000044,average,fastANI,2078
Xie_et_al_GCA_017451685.1_ASM1745168v1.fna,2079_0,0.050000000000000044,average,fastANI,2079
Xie_et_al_GCA_017481145.1_ASM1748114v1.fna,2080_0,0.050000000000000044,average,fastANI,2080
Xie_et_al_GCA_017937765.1_ASM1793776v1.fna,2081_0,0.050000000000000044,average,fastANI,2081
Xie_et_al_GCA_017391045.1_ASM1739104v1.fna,2082_0,0.050000000000000044,average,fastANI,2082
Lin_et_al_HF_Cecum-1.concoct.108.contigs.fa,2083_1,0.050000000000000044,average,fastANI,2083
Lin_et_al_HG_Cecum-9.metabat2.023_sub.contigs.fa,2083_2,0.050000000000000044,average,fastANI,2083
Xie_et_al_GCA_017546485.1_ASM1754648v1.fna,2084_0,0.050000000000000044,average,fastANI,2084
Xie_et_al_GCA_017560535.1_ASM1756053v1.fna,2085_0,0.050000000000000044,average,fastANI,2085
Xie_et_al_GCA_017647845.1_ASM1764784v1.fna,2086_0,0.050000000000000044,average,fastANI,2086
Xie_et_al_GCA_017646605.1_ASM1764660v1.fna,2087_1,0.050000000000000044,average,fastANI,2087
Xie_et_al_GCA_017647625.1_ASM1764762v1.fna,2087_1,0.050000000000000044,average,fastANI,2087
Lin_et_al_HF_Cecum-5.concoct.204.contigs.fa,2088_1,0.050000000000000044,average,fastANI,2088
Xie_et_al_GCA_017379995.1_ASM1737999v1.fna,2088_1,0.050000000000000044,average,fastANI,2088
Xie_et_al_GCA_017647205.1_ASM1764720v1.fna,2089_1,0.050000000000000044,average,fastANI,2089
Xie_et_al_GCA_017647645.1_ASM1764764v1.fna,2089_1,0.050000000000000044,average,fastANI,2089
Xie_et_al_GCA_017631105.1_ASM1763110v1.fna,2089_2,0.050000000000000044,average,fastANI,2089
Xie_et_al_GCA_017648175.1_ASM1764817v1.fna,2089_3,0.050000000000000044,average,fastANI,2089
Xie_et_al_GCA_017546975.1_ASM1754697v1.fna,2090_0,0.050000000000000044,average,fastANI,2090
Xie_et_al_GCA_017521945.1_ASM1752194v1.fna,2091_1,0.050000000000000044,average,fastANI,2091
Xie_et_al_GCA_017545985.1_ASM1754598v1.fna,2091_1,0.050000000000000044,average,fastANI,2091
Lin_et_al_HF_Cecum-6.metabat2.007_sub.contigs.fa,2092_1,0.050000000000000044,average,fastANI,2092
Lin_et_al_HG_Cecum-10.metabat2.064_sub.contigs.fa,2092_1,0.050000000000000044,average,fastANI,2092
Lin_et_al_HG_Colon-7.metabat2.017_sub.contigs.fa,2092_1,0.050000000000000044,average,fastANI,2092
Lin_et_al_HG_Rectum-10.metabat2.142.contigs.fa,2092_1,0.050000000000000044,average,fastANI,2092
Xie_et_al_GCA_017554695.1_ASM1755469v1.fna,2092_1,0.050000000000000044,average,fastANI,2092
Lin_et_al_HF_Cecum-5.concoct.051_sub.contigs.fa,2093_1,0.050000000000000044,average,fastANI,2093
Lin_et_al_HF_Cecum-6.metabat2.050_sub.contigs.fa,2093_1,0.050000000000000044,average,fastANI,2093
Lin_et_al_HF_Colon-5.concoct.157_sub.contigs.fa,2093_1,0.050000000000000044,average,fastANI,2093
